year,name,id,title,producer,film_date,address_street,address_number
2011,Cine Publicitario,1746,GANA QUIEN AMA,Oruga Films S.A.,2011-09-27,"RIVERA, PEDRO I., Dr.",4095
2011,Cine Publicitario,1747,PERT,Palermo Films S.A.,2011-09-27,DEL LIBERTADOR AV.,4777
2011,Cine Publicitario,1748,PERT,Palermo Films S.A.,2011-09-27,11 DE SEPTIEMBRE DE 1888,1951
2011,Cine Publicitario,1749,Unidos por el vino,La Brujula Televisión S.R.L,2011-09-27,"CARRANZA, ANGEL JUSTINIANO",1600
2011,Cine Publicitario,582,BELDENT,URSULA CINE S.A,2011-03-20,"RAWSON DE DELLEPIANE, ELVIRA AV.",621
2011,Cine Publicitario,583,BELDENT,URSULA CINE S.A,2011-03-17,SANABRIA,2573
2011,Cine Publicitario,1752,ARIEL SORPRESA,Palermo Films S.A.,2011-09-28,HEREDIA,1728
2011,Cine Publicitario,584,BELDENT,URSULA CINE S.A,2011-03-17,CONESA,3211
2011,Cine Publicitario,585,FALABELLA,el santuario srl,2011-03-10,AYACUCHO,2071
2011,Cine Publicitario,586,BELDENT,URSULA CINE S.A,2011-03-20,DE LOS CONSTITUYENTES AV.,2985
2011,Cine Publicitario,587,FALABELLA,el santuario srl,2011-03-10,"ORTIZ, ROBERTO M., Pres.",1901
2011,Cine Publicitario,136,megafon,peluca internacional s.a.,2011-01-26,"FREIRE, RAMON, CAP. GRAL.",655
2011,Cine Publicitario,137,megafon,peluca internacional s.a.,2011-01-26,PORTELA,361
2011,Cine Publicitario,138,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-28,ROSETI,1678
2011,Cine Publicitario,139,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-31,CABILDO AV.,790
2011,Cine Publicitario,592,PEEK FREANS,goodgate S.A,2011-03-12,GORRITI,5800
2011,Cine Publicitario,140,NIKON COOLPIX,Pioneras Producciones SA ,2011-02-01,CORDOBA AV.,6234
2011,Cine Publicitario,1763,TECNOPOLIS,Rebolucion SA,2011-09-29,"GAITO, CONSTANTINO",6094
2011,Cine Publicitario,1764,TECNOPOLIS,Rebolucion SA,2011-09-29,"ACHAVAL RODRIGUEZ, T., DR. AV.",1101
2011,Cine Publicitario,594,PEEK FREANS,goodgate S.A,2011-03-12,"LACROZE, FEDERICO AV.",2200
2011,Cine Publicitario,141,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-30,ESMERALDA,55
2011,Cine Publicitario,1767,KNORR,Muuamed S.R.L.,2011-09-30,AREVALO,1583
2011,Cine Publicitario,1768,KNORR,Muuamed S.R.L.,2011-09-30,ZAPIOLA,334
2011,Cine Publicitario,1769,ARIEL,Palermo Films S.A.,2011-09-01,CHACABUCO,1066
2011,Cine Publicitario,142,HEINEKEN,Pioneras Producciones SA ,2011-01-28,DORREGO AV.,3700
2011,Cine Publicitario,143,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-30,CORDOBA AV.,6234
2011,Cine Publicitario,144,HEINEKEN,Pioneras Producciones SA ,2011-01-29,"ALVEAR, MARCELO T. De",725
2011,Cine Publicitario,145,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-29,AUSTRIA,2751
2011,Cine Publicitario,146,NIKON COOLPIX,Pioneras Producciones SA ,2011-02-01,DARWIN,1250
2011,Cine Publicitario,1775,TECNOPOLIS,Rebolucion SA,2011-09-06,HONDURAS,4772
2011,Cine Publicitario,147,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-29,LAPRIDA,1579
2011,Cine Publicitario,1777,TECNOPOLIS,Rebolucion SA,2011-09-06,HONDURAS,5329
2011,Cine Publicitario,148,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-29,RIVADAVIA AV.,801
2011,Cine Publicitario,149,NIKON COOLPIX,Pioneras Producciones SA ,2011-02-01,"MATIENZO, BENJAMIN, TENIENTE",2825
2011,Cine Publicitario,1780,TECNOPOLIS,Rebolucion SA,2011-09-06,"OBLIGADO RAFAEL, Av.Costanera",5101
2011,Cine Publicitario,150,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-28,CORDOBA AV.,6234
2011,Cine Publicitario,151,NIKON COOLPIX,Pioneras Producciones SA ,2011-01-29,"SUCRE, ANTONIO JOSE de, Mcal.",1751
2011,Cine Publicitario,1783,ANDES NORTE,Landia SRL,2011-09-09,CASEROS AV.,2550
2011,Cine Publicitario,152,DECATHLON,PRODUCCIONES SVB S.A.,2011-01-21,AGUERO,2502
2011,Cine Publicitario,153,DECATHLON,PRODUCCIONES SVB S.A.,2011-01-25,"PINO, Virrey del",2036
2011,Cine Publicitario,1786,GANCIA COMPARTIR,Illusion Studios S.A.,2011-09-13,"RAVIGNANI, EMILIO, Dr.",1408
2011,Cine Publicitario,154,CETELEM,PRODUCCIONES SVB S.A.,2011-01-28,CERVIÑO AV.,4402
2011,Cine Publicitario,1788,GANCIA COMPARTIR,Illusion Studios S.A.,2011-09-15,"RAVIGNANI, EMILIO, Dr.",1408
2011,Cine Publicitario,1789,MOTO Y PEDIDO EQUIVOCADO,PELICULAS CORTITAS SA,2011-09-15,SUPERI,1885
2011,Cine Publicitario,1790,MOTO Y PEDIDO EQUIVOCADO,PELICULAS CORTITAS SA,2011-09-20,SUPERI,1885
2011,Cine Publicitario,155,COCA COCA 125 AÑOS,Rebolucion SA,2011-02-04,"RAVIGNANI, EMILIO, Dr.",1664
2011,Cine Publicitario,610,Bazooka,FIGHT BY FLEHNER S.A.,2011-03-21,SARMIENTO AV.,2827
2011,Cine Publicitario,1793,PERSONAL DIA DE LA MADRE,NUNCHAKU CINE SRL,2011-09-16,RECONQUISTA,1098
2011,Cine Publicitario,1794,PERSONAL DIA DE LA MADRE,NUNCHAKU CINE SRL,2011-09-16,HONDURAS,4748
2011,Cine Publicitario,1795,Testamento,PRIMO AUDIOVISUAL SRL,2011-09-18,25 DE MAYO,457
2011,Cine Publicitario,1796,Testamento,PRIMO AUDIOVISUAL SRL,2011-09-18,SOLIS,252
2011,Cine Publicitario,156,COCA COCA 125 AÑOS,Rebolucion SA,2011-02-05,CORRIENTES AV.,412
2011,Cine Publicitario,1798,Testamento,PRIMO AUDIOVISUAL SRL,2011-09-18,PARAGUAY,1338
2011,Cine Publicitario,612,Okebon,Oruga Films S.A.,2011-03-21,"GARCIA, PEDRO A.,CNEL.",5722
2011,Cine Publicitario,157,COCA COCA 125 AÑOS,Rebolucion SA,2011-02-06,JURAMENTO,755
2011,Cine Publicitario,158,COCA COCA 125 AÑOS,Rebolucion SA,2011-02-05,LAVALLE,321
2011,Cine Publicitario,159,Heineken,REPUBLICANA DE CINE S.A.,2011-02-01,"MADERO, EDUARDO AV.",1180
2011,Cine Publicitario,160,ORANGE,Rozca S.A,2011-01-13,CERRITO,570
2011,Cine Publicitario,161,ORANGE,Rozca S.A,2011-01-15,"BIBILONI, JUAN A.",0
2011,Cine Publicitario,162,ORANGE,Rozca S.A,2011-01-15,CERRITO,570
2011,Cine Publicitario,163,ORANGE,Rozca S.A,2011-01-15,ZAPIOLA,1451
2011,Cine Publicitario,164,ORANGE,Rozca S.A,2011-01-15,CABILDO AV.,450
2011,Cine Publicitario,165,ORANGE,Rozca S.A,2011-01-12,HONDURAS,4901
2011,Cine Publicitario,166,ORANGE,Rozca S.A,2011-01-13,COSTA RICA,4675
2011,Cine Publicitario,167,ORANGE,Rozca S.A,2011-01-15,TORRENT,1141
2011,Cine Publicitario,168,ORANGE,Rozca S.A,2011-01-12,COSTA RICA,4601
2011,Cine Publicitario,169,ORANGE,Rozca S.A,2011-01-13,SERRANO,1445
2011,Cine Publicitario,170,ORANGE,Rozca S.A,2011-01-12,CERRITO,570
2011,Cine Publicitario,627,HERBAL ESSENCES TYSON,48M2 S.A.,2011-03-15,URIARTE,1356
2011,Cine Publicitario,628,GARBARINO,Rebolucion SA,2011-03-22,CABILDO AV.,2027
2011,Cine Publicitario,629,BANCO GALICIA,LADOBLEA SA,2011-03-29,HIDALGO,755
2011,Cine Publicitario,1817,H&S,Metropolis Films SA,2011-09-24,SANCHEZ DE BUSTAMANTE,2498
2011,Cine Publicitario,1818,H&S,Metropolis Films SA,2011-09-27,CIUDAD DE LA PAZ,557
2011,Cine Publicitario,1819,H&S,Metropolis Films SA,2011-09-24,GODOY CRUZ,1595
2011,Cine Publicitario,1820,H&S,Metropolis Films SA,2011-09-27,GODOY CRUZ,1595
2011,Cine Publicitario,1821,H&S,Metropolis Films SA,2011-10-01,SANCHEZ DE BUSTAMANTE,2498
2011,Cine Publicitario,1822,H&S,Metropolis Films SA,2011-10-04,SANCHEZ DE BUSTAMANTE,2498
2011,Cine Publicitario,1823,Epika,PRIMO AUDIOVISUAL SRL,2011-09-25,VIEYTES,1743
2011,Cine Publicitario,1824,Epika,PRIMO AUDIOVISUAL SRL,2011-09-26,TRES SARGENTOS,301
2011,Cine Publicitario,1825,H&S,Metropolis Films SA,2011-09-24,CIUDAD DE LA PAZ,557
2011,Cine Publicitario,1826,GANA QUIEN AMA,Oruga Films S.A.,2011-09-26,"PINO, Virrey del",3456
2011,Cine Publicitario,1827,PERT,Palermo Films S.A.,2011-09-27,ALVEAR AV.,1400
2011,Cine Publicitario,630,Toyota,Rebolucion SA,2011-03-26,MAIPU AV.,1206
2011,Cine Publicitario,631,Toyota,Rebolucion SA,2011-03-26,"BUTTY, E., Ing.",201
2011,Cine Publicitario,632,Toyota,Rebolucion SA,2011-03-26,BALCARCE,433
2011,Cine Publicitario,633,Toyota,Rebolucion SA,2011-03-26,PADRE CARLOS MUJICA,101
2011,Cine Publicitario,634,Toyota,Rebolucion SA,2011-03-26,"PERON, JUAN DOMINGO, TTE. GENERAL",2630
2011,Cine Publicitario,635,BANCO GALICIA,LADOBLEA SA,2011-03-29,VEDIA,3322
2011,Cine Publicitario,40,POSTBANK,Clásica Productora S.A,2011-01-14,CORRIENTES AV.,402
2011,Cine Publicitario,1835,TECNOPOLIS,Rebolucion SA,2011-09-29,TRONADOR,2262
2011,Cine Publicitario,637,Toyota,Rebolucion SA,2011-03-27,DEL LIBERTADOR AV.,5736
2011,Cine Publicitario,1837,KNORR,Muuamed S.R.L.,2011-10-01,"CORTAZAR, JULIO",3593
2011,Cine Publicitario,1838,VIDEO CLIPS CARAMELOS DE CIANURO,I-REAL SRL,2011-10-01,25 DE MAYO,457
2011,Cine Publicitario,1839,Recoleta Mall,Onyx Films SA,2011-10-03,"LOPEZ, VICENTE",2050
2011,Cine Publicitario,638,Toyota,Rebolucion SA,2011-03-26,SANABRIA,2576
2011,Cine Publicitario,41,POSTBANK,Clásica Productora S.A,2011-01-17,"MITRE, BARTOLOME",624
2011,Cine Publicitario,640,BANCO GALICIA,LADOBLEA SA,2011-03-29,VEDIA,2838
2011,Cine Publicitario,641,Toyota,Rebolucion SA,2011-03-26,SEGUROLA AV.,1289
2011,Cine Publicitario,1844,GOICOCHEA,Orbit Producciones S.A,2011-10-04,TRONADOR,671
2011,Cine Publicitario,42,POSTBANK,Clásica Productora S.A,2011-01-17,"MITRE, BARTOLOME",242
2011,Cine Publicitario,643,BANCO GALICIA,LADOBLEA SA,2011-03-29,LA PAMPA,21
2011,Cine Publicitario,1847,GOICOCHEA,Orbit Producciones S.A,2011-10-05,5 DE JULIO,425
2011,Cine Publicitario,1848,GOICOCHEA,Orbit Producciones S.A,2011-10-05,TRES SARGENTOS,345
2011,Cine Publicitario,644,Toyota,Rebolucion SA,2011-03-27,"MITRE, BARTOLOME",322
2011,Cine Publicitario,1850,Laboratorio,PRIMO AUDIOVISUAL SRL,2011-10-05,GODOY CRUZ,2317
2011,Cine Publicitario,1851,AXE 2012,MONTECARLO FILMS S.R.L,2011-10-05,DON PEDRO DE MENDOZA AV.,3658
2011,Cine Publicitario,1852,AXE 2012,MONTECARLO FILMS S.R.L,2011-10-05,CALIFORNIA,3120
2011,Cine Publicitario,645,PLAY,MATILDA FILMS SA,2011-03-17,LAVALLE,343
2011,Cine Publicitario,1854,La Paulina,Muuamed S.R.L.,2011-10-06,TRONADOR,2262
2011,Cine Publicitario,1855,Atacama2,LND SRL,2011-10-07,"ROCA, JULIO A., PRESIDENTE AV.",601
2011,Cine Publicitario,1856,Atacama2,LND SRL,2011-10-08,"YRIGOYEN, HIPOLITO",642
2011,Cine Publicitario,1857,Atacama2,LND SRL,2011-10-08,BALCARCE,630
2011,Cine Publicitario,1858,Atacama2,LND SRL,2011-10-09,CHACABUCO,78
2011,Cine Publicitario,646,Drobricj,Happy Together Production Services SRL,2011-03-26,"SUCRE, ANTONIO JOSE de, Mcal.",792
2011,Cine Publicitario,647,Drobricj,Happy Together Production Services SRL,2011-03-26,AREVALO,1502
2011,Cine Publicitario,43,POSTBANK,Clásica Productora S.A,2011-01-18,MAIPU,62
2011,Cine Publicitario,1862,Atacama2,LND SRL,2011-10-08,MEXICO,756
2011,Cine Publicitario,1863,Atacama2,LND SRL,2011-10-09,THAMES,1626
2011,Cine Publicitario,1864,Atacama2,LND SRL,2011-10-07,"SAENZ PEÑA, ROQUE, PRES. AV.",636
2011,Cine Publicitario,1865,ELAION,estudio sissochouela,2011-10-07,"PAZ, GRAL. AV.",98
2011,Cine Publicitario,1866,Atacama2,LND SRL,2011-10-08,CERRITO,570
2011,Cine Publicitario,1867,Atacama2,LND SRL,2011-10-07,CHACABUCO,78
2011,Cine Publicitario,1868,X FINITY,48M2 S.A.,2011-10-07,BRANDSEN,50
2011,Cine Publicitario,1869,PELOTERO,FIGHT BY FLEHNER S.A.,2011-10-08,"MONTT, PEDRO, PRES. AV.",3501
2011,Cine Publicitario,1870,PELOTERO,FIGHT BY FLEHNER S.A.,2011-10-15,"MONTT, PEDRO, PRES. AV.",3501
2011,Cine Publicitario,1871,TOYOTA,Altana Films S.A.,2011-10-10,"PERON, JUAN DOMINGO, TTE. GENERAL",201
2011,Cine Publicitario,1872,TOYOTA,Altana Films S.A.,2011-10-09,"SAENZ PEÑA, ROQUE, PRES. AV.",901
2011,Cine Publicitario,1873,REXONA ATACA,Compañia argentina de peliculas SRL,2011-10-08,ARROYO,1150
2011,Cine Publicitario,1874,TOYOTA,Altana Films S.A.,2011-10-10,BOUCHARD,601
2011,Cine Publicitario,1875,TOYOTA,Altana Films S.A.,2011-10-10,MAIPU AV.,1231
2011,Cine Publicitario,1876,NINTENDO,goodgate S.A,2011-10-10,COSTA RICA,5630
2011,Cine Publicitario,44,Nescafé 2,Clásica Productora S.A,2011-01-18,GUARDIA VIEJA,3775
2011,Cine Publicitario,1878,NINTENDO,goodgate S.A,2011-10-11,DEFENSA,1080
2011,Cine Publicitario,1879,NINTENDO,goodgate S.A,2011-10-10,GORRITI,5234
2011,Cine Publicitario,1880,NINTENDO,goodgate S.A,2011-10-10,URIARTE,1625
2011,Cine Publicitario,1881,NINTENDO,goodgate S.A,2011-10-10,DEL LIBERTADOR AV.,2725
2011,Cine Publicitario,650,Drobricj,Happy Together Production Services SRL,2011-03-26,EL SALVADOR,5966
2011,Cine Publicitario,176,DOVE,URSULA CINE S.A,2011-02-04,CHORROARIN AV.,1002
2011,Cine Publicitario,1884,Abasto,Rebolucion SA,2011-10-13,CORRIENTES AV.,3201
2011,Cine Publicitario,652,Drobricj,Happy Together Production Services SRL,2011-03-26,NICARAGUA,5054
2011,Cine Publicitario,1886,KNORR,BLISS FILMS S.R.L.,2011-10-12,EL SALVADOR,5966
2011,Cine Publicitario,1887,KNORR,BLISS FILMS S.R.L.,2011-10-12,TRONADOR,3230
2011,Cine Publicitario,177,DOVE,URSULA CINE S.A,2011-02-04,TRONADOR,71
2011,Cine Publicitario,654,CEPITA- COCA COLA,Palermo Films S.A.,2011-03-17,LA PAMPA,301
2011,Cine Publicitario,655,CEPITA- COCA COLA,Palermo Films S.A.,2011-03-17,GORRITI,4488
2011,Cine Publicitario,656,DOGUI,BANANA PRODUCCIONES SA,2011-03-18,ZAPIOLA,334
2011,Cine Publicitario,1892,alba,BLOW UP FILMS S.A.,2011-10-14,"SUCRE, ANTONIO JOSE de, Mcal.",720
2011,Cine Publicitario,1893,alba,BLOW UP FILMS S.A.,2011-10-15,TUCUMAN,1650
2011,Cine Publicitario,1894,alba,BLOW UP FILMS S.A.,2011-10-15,RUIZ HUIDOBRO,2220
2011,Cine Publicitario,1895,alba,BLOW UP FILMS S.A.,2011-10-15,CONDARCO,1135
2011,Cine Publicitario,1896,alba,BLOW UP FILMS S.A.,2011-10-15,GALLO,1683
2011,Cine Publicitario,657,Montepio,FIGHT BY FLEHNER S.A.,2011-03-19,"CASTILLO, CATULO",2750
2011,Cine Publicitario,658,Montepio,FIGHT BY FLEHNER S.A.,2011-03-22,DEFENSA,1598
2011,Cine Publicitario,1899,Saladix - Mano Buena y Mano Mala,AWARDS CINE S.R.L,2011-10-22,SUPERI,1885
2011,Cine Publicitario,1900,Saladix - Mano Buena y Mano Mala,AWARDS CINE S.R.L,2011-10-22,GORRITI,5822
2011,Cine Publicitario,1901,Saladix - Mano Buena y Mano Mala,AWARDS CINE S.R.L,2011-10-22,ZAPIOLA,334
2011,Cine Publicitario,1902,Barrida: CQC QUILMES,Rebolucion SA,2011-10-18,SARMIENTO AV.,3504
2011,Cine Publicitario,659,Montepio,FIGHT BY FLEHNER S.A.,2011-03-22,"CASTILLO, CATULO",2750
2011,Cine Publicitario,660,Montepio,FIGHT BY FLEHNER S.A.,2011-03-19,FLORIDA,50
2011,Cine Publicitario,661,Montepio,FIGHT BY FLEHNER S.A.,2011-03-19,"SAENZ PEÑA, ROQUE, PRES. AV.",651
2011,Cine Publicitario,662,Montepio,FIGHT BY FLEHNER S.A.,2011-03-20,"SAENZ PEÑA, ROQUE, PRES. AV.",650
2011,Cine Publicitario,663,PERSONAL,URSULA CINE S.A,2011-03-31,SANCHEZ DE BUSTAMANTE,101
2011,Cine Publicitario,1908,Celulares,LND SRL,2011-10-25,CALLAO AV.,360
2011,Cine Publicitario,664,Cardinal,Lomo Cine SRL,2011-04-01,"ACHAVAL RODRIGUEZ, T., DR. AV.",1550
2011,Cine Publicitario,1910,Celulares,LND SRL,2011-10-28,"ALVEAR, MARCELO T. De",1435
2011,Cine Publicitario,1911,Celulares,LND SRL,2011-10-29,"ALVEAR, MARCELO T. De",1799
2011,Cine Publicitario,1912,Celulares,LND SRL,2011-10-29,BELGRANO AV.,782
2011,Cine Publicitario,1913,Celulares,LND SRL,2011-10-30,CORRIENTES AV.,1718
2011,Cine Publicitario,1914,Celulares,LND SRL,2011-10-29,RAMSAY,2131
2011,Cine Publicitario,1915,Celulares,LND SRL,2011-10-29,"PELLEGRINI, CARLOS",211
2011,Cine Publicitario,665,PERSONAL,URSULA CINE S.A,2011-04-03,DE LOS ITALIANOS AV.,0
2011,Cine Publicitario,666,PERSONAL,URSULA CINE S.A,2011-03-31,DE LOS ITALIANOS AV.,0
2011,Cine Publicitario,1918,CLUB CUPON,peluca internacional s.a.,2011-11-01,"QUINTANA, MANUEL, PRES.",161
2011,Cine Publicitario,667,PERSONAL,URSULA CINE S.A,2011-04-03,"CALVO, CARLOS",301
2011,Cine Publicitario,668,PERSONAL,URSULA CINE S.A,2011-03-31,5 DE JULIO,401
2011,Cine Publicitario,178,DOVE,URSULA CINE S.A,2011-02-04,EL SALVADOR,4588
2011,Cine Publicitario,670,PERSONAL,URSULA CINE S.A,2011-04-03,"CASTILLA, RAMON, MARISCAL",2701
2011,Cine Publicitario,671,Cardinal,Lomo Cine SRL,2011-04-02,HONDURAS,5333
2011,Cine Publicitario,672,PERSONAL,URSULA CINE S.A,2011-03-31,DEFENSA,1501
2011,Cine Publicitario,673,Cardinal,Lomo Cine SRL,2011-04-02,CASARES AV.,3999
2011,Cine Publicitario,674,Salty,BLISS FILMS S.R.L.,2011-03-31,JUFRE,1074
2011,Cine Publicitario,675,PERSONAL,URSULA CINE S.A,2011-03-31,RODNEY,100
2011,Cine Publicitario,676,PERSONAL,URSULA CINE S.A,2011-04-06,DE LOS CONSTITUYENTES AV.,2801
2011,Cine Publicitario,677,PERSONAL,URSULA CINE S.A,2011-04-06,RODNEY,100
2011,Cine Publicitario,678,PERSONAL,URSULA CINE S.A,2011-03-30,"GIUFFRA, JOSE M.,DR.",301
2011,Cine Publicitario,679,PERSONAL,URSULA CINE S.A,2011-03-31,DON PEDRO DE MENDOZA AV.,1900
2011,Cine Publicitario,680,PERSONAL,URSULA CINE S.A,2011-04-03,DE LOS CONSTITUYENTES AV.,2801
2011,Cine Publicitario,681,PERSONAL,URSULA CINE S.A,2011-03-30,DON PEDRO DE MENDOZA AV.,2329
2011,Cine Publicitario,1934,CEPITA VOLVER,48M2 S.A.,2011-10-26,EL SALVADOR,5966
2011,Cine Publicitario,1935,CEPITA VOLVER,48M2 S.A.,2011-10-26,HEREDIA,1728
2011,Cine Publicitario,1936,CEPITA VOLVER,48M2 S.A.,2011-10-26,ZAPIOLA,334
2011,Cine Publicitario,1937,GALLEGA,LND SRL,2011-10-26,"SANCHEZ DE THOMPSON, MARIQUITA",400
2011,Cine Publicitario,1938,GALLEGA,LND SRL,2011-10-27,"RIVERA, PEDRO I., Dr.",4095
2011,Cine Publicitario,682,PERSONAL,URSULA CINE S.A,2011-03-31,DE LOS CONSTITUYENTES AV.,2801
2011,Cine Publicitario,1940,GALLEGA,LND SRL,2011-10-26,ESPAÑA AV.,2301
2011,Cine Publicitario,683,PERSONAL,URSULA CINE S.A,2011-04-03,RODNEY,100
2011,Cine Publicitario,684,PENWEEL,Rebolucion SA,2011-04-02,CACHIMAYO,441
2011,Cine Publicitario,685,Nationwide,Landia SRL,2011-04-09,TRES SARGENTOS,319
2011,Cine Publicitario,1944,Milky Way,RASTI FILMS S.A.,2011-10-26,LLERENA,2437
2011,Cine Publicitario,686,Nationwide,Landia SRL,2011-04-01,BALCARCE,541
2011,Cine Publicitario,1946,Coca Cola Zero 2,URSULA CINE S.A,2011-10-27,URUGUAY AV.,620
2011,Cine Publicitario,1947,Coca Cola Zero 2,URSULA CINE S.A,2011-10-30,LANTERI JULIETA,1781
2011,Cine Publicitario,1948,El rock de tu vida,PRIMO AUDIOVISUAL SRL,2011-11-01,MORLOTE,956
2011,Cine Publicitario,1949,El rock de tu vida,PRIMO AUDIOVISUAL SRL,2011-11-01,SAN MARTIN AV.,2485
2011,Cine Publicitario,1950,Coca Cola Zero 2,URSULA CINE S.A,2011-10-31,OLLEROS,2869
2011,Cine Publicitario,1951,Coca Cola Zero 2,URSULA CINE S.A,2011-10-27,"ROCA, JULIO A., PRESIDENTE AV.",586
2011,Cine Publicitario,687,"""LLEGA""",23 S. A.,2011-03-22,JURAMENTO,612
2011,Cine Publicitario,688,"""LLEGA""",23 S. A.,2011-03-23,JURAMENTO,612
2011,Cine Publicitario,689,PAGES JAUNES,PRIMO AUDIOVISUAL SRL,2011-03-25,"DIAZ, CNEL. AV.",1675
2011,Cine Publicitario,690,Mc DONALDS,Rozca S.A,2011-03-23,TRES SARGENTOS,301
2011,Cine Publicitario,691,PAGES JAUNES,PRIMO AUDIOVISUAL SRL,2011-03-23,COSTA RICA,4675
2011,Cine Publicitario,692,FIBERCHOISE,Orbit Producciones S.A,2011-03-24,SANTA ROSA,4950
2011,Cine Publicitario,693,FIBERCHOISE,Orbit Producciones S.A,2011-03-23,CRUCERO GRAL. BELGRANO,1217
2011,Cine Publicitario,1959,ERDF,Lomo Cine SRL,2011-10-30,CORDOBA AV.,135
2011,Cine Publicitario,694,SANTORINI,14 al centro S.A,2011-04-03,"SAENZ PEÑA, ROQUE, PRES. AV.",1209
2011,Cine Publicitario,695,SANTORINI,14 al centro S.A,2011-04-05,"CALVO, CARLOS",675
2011,Cine Publicitario,1962,ERDF,Lomo Cine SRL,2011-10-29,DEL LIBERTADOR AV.,5085
2011,Cine Publicitario,696,SANTORINI,14 al centro S.A,2011-04-04,FLORIDA,621
2011,Cine Publicitario,697,SANTORINI,14 al centro S.A,2011-04-05,BALCARCE,433
2011,Cine Publicitario,1965,ERDF,Lomo Cine SRL,2011-10-30,DEL LIBERTADOR AV.,5085
2011,Cine Publicitario,698,SANTORINI,14 al centro S.A,2011-04-05,BAEZ,334
2011,Cine Publicitario,1967,ERDF,Lomo Cine SRL,2011-10-29,SAN ANTONIO,1080
2011,Cine Publicitario,699,SANTORINI,14 al centro S.A,2011-04-03,FLORIDA,905
2011,Cine Publicitario,700,SANTORINI,14 al centro S.A,2011-04-05,"GARCIA, TEODORO",2151
2011,Cine Publicitario,1970,ERDF,Lomo Cine SRL,2011-10-30,"MONTES DE OCA, MANUEL",1820
2011,Cine Publicitario,701,SANTORINI,14 al centro S.A,2011-04-03,"ALEM, LEANDRO N. AV.",1013
2011,Cine Publicitario,1972,ERDF,Lomo Cine SRL,2011-10-27,"SAENZ PEÑA, ROQUE, PRES. AV.",820
2011,Cine Publicitario,1973,ERDF,Lomo Cine SRL,2011-10-30,SAN ANTONIO,1080
2011,Cine Publicitario,702,SANTORINI,14 al centro S.A,2011-04-03,RECONQUISTA,920
2011,Cine Publicitario,1975,ERDF,Lomo Cine SRL,2011-10-28,25 DE MAYO,450
2011,Cine Publicitario,703,SANTORINI,14 al centro S.A,2011-04-04,"SAENZ PEÑA, ROQUE, PRES. AV.",1209
2011,Cine Publicitario,704,SANTORINI,14 al centro S.A,2011-04-04,"PELLEGRINI, CARLOS",321
2011,Cine Publicitario,1978,ERDF,Lomo Cine SRL,2011-10-29,PIEDRAS,1680
2011,Cine Publicitario,705,SANTORINI,14 al centro S.A,2011-04-04,FLORIDA,72
2011,Cine Publicitario,1980,ERDF,Lomo Cine SRL,2011-10-29,"MONTES DE OCA, MANUEL",1820
2011,Cine Publicitario,1981,ERDF,Lomo Cine SRL,2011-10-29,CORDOBA AV.,3140
2011,Cine Publicitario,1982,ERDF,Lomo Cine SRL,2011-10-31,"FIGUEROA ALCORTA, PRES. AV.",5481
2011,Cine Publicitario,179,cablevision,URSULA CINE S.A,2011-01-19,DEL LIBERTADOR AV.,5000
2011,Cine Publicitario,180,cablevision,URSULA CINE S.A,2011-01-19,ARRIBEÑOS,2197
2011,Cine Publicitario,1985,ERDF,Lomo Cine SRL,2011-10-31,PIEDRAS,1680
2011,Cine Publicitario,1986,ERDF,Lomo Cine SRL,2011-10-31,CORDOBA AV.,3140
2011,Cine Publicitario,181,Cablevision,URSULA CINE S.A,2011-01-25,DEL LIBERTADOR AV.,4901
2011,Cine Publicitario,182,VITAL - RISAS,VERTIGO FILMS S.R.L.,2011-01-19,"ROMERO, EDUARDO, Sgto.",2540
2011,Cine Publicitario,183,Honda CG 2,WTF Advertising S.A.,2011-01-23,CIUDAD DE LA PAZ,101
2011,Cine Publicitario,1990,ERDF,Lomo Cine SRL,2011-10-28,BALCARCE,150
2011,Cine Publicitario,711,CARDINAL,Metropolis Films SA,2011-03-31,"ARENAL, CONCEPCION",2726
2011,Cine Publicitario,1992,ERDF,Lomo Cine SRL,2011-10-28,JUJUY AV.,554
2011,Cine Publicitario,712,CARDINAL,Metropolis Films SA,2011-03-30,ESPAÑA AV.,1701
2011,Cine Publicitario,713,QUILMES ROCK,LADOBLEA SA,2011-04-08,"BROWN, ALTE. AV.",736
2011,Cine Publicitario,1995,ERDF,Lomo Cine SRL,2011-10-30,PASEO COLON AV.,720
2011,Cine Publicitario,1996,ERDF,Lomo Cine SRL,2011-10-29,PASEO COLON AV.,720
2011,Cine Publicitario,714,PANASONIC,Pioneras Producciones SA ,2011-03-04,CRUCERO GRAL. BELGRANO,1217
2011,Cine Publicitario,715,CANNON,PRODUCCIONES SVB S.A.,2011-03-02,ESTADOS UNIDOS,658
2011,Cine Publicitario,716,Vick Vitapyrena,Onyx Films SA,2011-03-13,"CALVO, CARLOS",846
2011,Cine Publicitario,184,Honda CG 2,WTF Advertising S.A.,2011-01-28,ESPARZA,39
